rule_id,rule_level,http_method_post,status_code,url_length,bytes_sent,has_sqli_token,has_xss_token,has_cmd_token,has_traversal,has_encoded_chars,source_is_external,requests_per_min,failed_logins,hour_of_day,is_off_hours,label,attack_type
31100,3,1,200,67,6894,0,0,0,0,0,0,2.18,0,2,1,0,benign
100130,12,1,200,51,8218,0,0,1,0,1,1,9.95,0,19,1,1,command_injection
100110,12,0,200,28,5027,0,0,0,0,0,1,220.07,417,19,1,1,brute_force
100121,12,1,302,28,5069,0,0,0,0,0,1,5.84,1,11,0,1,xss
31103,10,0,200,50,2049,1,0,0,0,0,1,6.62,1,16,0,1,sql_injection
31101,0,1,304,69,2528,0,0,0,0,0,0,4.18,1,21,1,0,benign
31101,0,0,200,15,2171,0,0,0,0,0,0,2.94,0,0,1,0,benign
100121,8,0,200,49,777,0,1,0,0,0,1,3.98,0,14,0,1,xss
100121,9,1,200,28,4708,0,0,0,0,0,1,7.67,0,1,1,1,xss
100110,13,0,200,28,9660,0,0,0,0,0,1,187.53,88,23,1,1,brute_force
31100,0,1,304,15,6952,0,0,0,0,0,0,2.16,0,0,1,0,benign
0,2,0,301,71,6014,0,0,0,0,0,0,3.42,0,14,0,0,benign
31101,4,0,200,15,5078,0,0,0,0,0,0,4.2,1,17,0,0,benign
31120,10,0,200,53,1423,0,0,1,1,0,1,7.76,0,6,1,1,file_inclusion
5712,10,0,200,28,10215,0,0,0,0,0,0,117.34,353,7,1,1,brute_force
31101,2,1,301,6,6289,0,0,0,0,0,0,4.48,1,4,1,0,benign
100121,10,1,302,28,8200,0,0,0,0,0,1,3.27,1,6,1,1,xss
31108,13,1,200,62,1559,0,0,1,0,1,1,3.68,0,9,0,1,command_injection
31100,2,0,304,22,3886,0,0,0,0,0,0,4.17,0,6,1,0,benign
0,1,1,200,15,2821,0,0,0,0,0,0,1.31,0,3,1,0,benign
31103,12,0,200,59,10389,1,0,0,0,1,1,1.3,0,4,1,1,sql_injection
0,0,0,200,15,3278,0,0,0,0,0,0,0.37,0,17,0,0,benign
31100,1,1,301,17,3826,0,0,0,0,0,0,3.74,1,9,0,0,benign
100140,10,0,500,53,2453,0,0,1,1,0,1,4.72,0,16,0,1,file_inclusion
31100,2,1,304,15,5952,0,0,0,0,0,0,1.12,1,22,1,0,benign
100111,14,0,200,28,1971,0,0,0,0,0,1,158.14,422,23,1,1,brute_force
0,3,0,200,15,7399,0,0,0,0,0,0,1.53,0,10,0,0,benign
31120,13,0,500,53,8943,0,0,1,1,0,1,5.24,0,7,1,1,file_inclusion
31108,11,1,200,51,11047,0,0,1,0,1,1,9.28,0,8,0,1,command_injection
100110,13,0,200,28,326,0,0,0,0,0,0,88.1,104,7,1,1,brute_force
31100,2,1,200,23,1677,0,0,0,0,0,0,2.35,0,18,0,0,benign
31100,9,1,200,15,367,0,0,0,0,0,0,4.18,0,15,0,0,benign
31101,2,0,304,25,6896,0,0,0,0,0,0,2.42,1,19,1,0,benign
31101,4,0,200,15,2781,0,0,0,0,0,0,0.44,0,12,0,0,benign
31101,2,1,304,6,4280,0,0,0,0,0,0,1.92,0,4,1,0,benign
31108,12,1,200,62,3054,0,0,1,0,1,1,9.09,0,1,1,1,command_injection
31100,1,0,200,25,7592,0,0,0,0,0,0,3.72,1,23,1,0,benign
31101,0,1,200,17,5492,0,0,0,0,0,0,1.36,0,2,1,0,benign
100121,8,1,302,81,14623,0,1,0,0,1,1,9.8,0,3,1,1,xss
31108,14,1,200,62,13802,0,0,1,0,1,1,5.75,1,11,0,1,command_injection
0,0,0,200,23,2870,0,0,0,0,0,1,2.34,0,21,1,0,benign
100140,13,0,500,64,10848,0,0,0,0,0,1,1.49,1,9,0,1,file_inclusion
100140,13,0,200,53,2232,0,0,1,1,0,1,7.59,0,17,0,1,file_inclusion
31101,8,0,301,62,3804,0,0,0,0,0,0,3.61,0,19,1,0,benign
31103,11,0,500,59,5900,1,0,0,0,1,1,8.84,1,13,0,1,sql_injection
100140,12,0,500,64,4658,0,0,0,0,0,1,3.77,0,4,1,1,file_inclusion
0,0,0,200,17,5112,0,0,0,0,0,0,1.27,1,2,1,0,benign
31100,4,0,200,6,7933,0,0,0,0,0,1,0.33,0,8,0,0,benign
0,0,0,304,15,7736,0,0,0,0,0,0,4.7,1,12,0,0,benign
0,3,0,200,23,932,0,0,0,0,0,1,0.26,0,3,1,0,benign
5712,13,0,200,28,12220,0,0,0,0,0,1,170.59,480,23,1,1,brute_force
31101,4,0,200,22,4732,0,0,0,0,0,0,4.77,0,11,0,0,benign
0,8,1,304,15,6417,0,0,0,0,0,0,4.25,1,13,0,0,benign
0,0,0,200,15,7914,0,0,0,0,0,0,2.63,1,11,0,0,benign
0,4,0,200,23,7082,0,0,0,0,0,0,3.97,0,5,1,0,benign
100120,8,0,200,81,11141,0,1,0,0,1,1,9.8,0,5,1,1,xss
0,0,1,304,15,6728,0,0,0,0,0,0,3.23,0,13,0,0,benign
31101,3,0,200,22,4602,0,0,0,0,0,0,2.01,0,15,0,0,benign
0,2,1,304,6,3445,0,0,0,0,0,0,3.4,1,6,1,0,benign
0,4,0,200,6,4132,0,0,0,0,0,0,4.92,0,10,0,0,benign
100101,11,0,500,59,5450,1,0,0,0,1,1,2.04,1,23,1,1,sql_injection
31100,2,1,301,15,2832,0,0,0,0,0,0,3.91,0,15,0,0,benign
100130,13,1,200,51,6559,0,0,1,0,1,1,6.8,1,1,1,1,command_injection
31100,1,1,200,15,4981,0,0,0,0,0,0,2.59,1,6,1,0,benign
0,2,1,304,17,5144,0,0,0,0,0,1,2.55,0,4,1,0,benign
100121,8,0,302,81,759,0,1,0,0,1,1,6.15,0,12,0,1,xss
31100,2,1,200,6,2863,0,0,0,0,0,0,0.61,1,23,1,0,benign
0,9,0,301,15,698,0,0,0,0,0,0,3.88,0,15,0,0,benign
31120,11,0,500,64,7360,0,0,0,0,0,1,9.39,0,14,0,1,file_inclusion
100111,14,0,200,28,14732,0,0,0,0,0,1,98.23,220,17,0,1,brute_force
31101,2,1,200,15,5918,0,0,0,0,0,0,2.76,0,14,0,0,benign
0,4,1,301,22,6882,0,0,0,0,0,0,1.9,0,15,0,0,benign
100120,8,1,200,28,13347,0,0,0,0,0,1,9.71,0,4,1,1,xss
0,3,1,200,15,6941,0,0,0,0,0,0,4.89,0,16,0,0,benign
31101,1,1,200,23,5612,0,0,0,0,0,0,4.84,1,16,0,0,benign
31100,9,0,200,25,5156,0,0,0,0,0,0,3.15,0,18,0,0,benign
31100,4,0,200,6,595,0,0,0,0,0,0,3.02,0,15,0,0,benign
31101,3,1,304,82,2947,0,0,0,0,0,0,0.71,0,10,0,0,benign
31100,0,0,200,15,4817,0,0,0,0,0,0,0.9,0,0,1,0,benign
31100,2,0,200,22,960,0,0,0,0,0,0,1.38,1,13,0,0,benign
0,1,1,301,15,763,0,0,0,0,0,0,1.56,1,19,1,0,benign
31120,13,0,500,64,8177,0,0,0,0,0,0,7.15,0,10,0,1,file_inclusion
31101,0,0,301,17,768,0,0,0,0,0,0,4.9,0,8,0,0,benign
31100,4,0,200,17,6748,0,0,0,0,0,0,2.91,0,4,1,0,benign
0,2,1,200,6,2237,0,0,0,0,0,0,2.29,0,23,1,0,benign
31120,13,0,500,53,13400,0,0,1,1,0,1,7.18,0,13,0,1,file_inclusion
31100,3,1,304,22,1299,0,0,0,0,0,0,3.19,0,8,0,0,benign
0,1,1,200,15,1957,0,0,0,0,0,0,2.1,0,17,0,0,benign
31100,1,1,200,6,3868,0,0,0,0,0,0,4.49,0,13,0,0,benign
100130,12,1,200,51,6284,0,0,1,0,1,1,3.36,1,12,0,1,command_injection
0,3,0,200,90,5995,0,0,0,0,0,0,2.35,0,11,0,0,benign
0,2,1,200,23,3246,0,0,0,0,0,0,2.6,0,23,1,0,benign
31101,1,1,301,15,5041,0,0,0,0,0,0,3.12,0,6,1,0,benign
31101,12,0,200,49,1352,0,1,0,0,0,1,7.28,0,22,1,1,xss
31100,4,0,200,15,6769,0,0,0,0,0,0,4.65,1,22,1,0,benign
31100,3,1,200,22,2649,0,0,0,0,0,0,4.07,0,12,0,0,benign
31108,14,1,200,51,3854,0,0,1,0,1,0,4.87,0,16,0,1,command_injection
31101,3,0,304,55,2877,0,0,0,0,0,1,1.98,0,12,0,0,benign
0,1,1,301,17,6198,0,0,0,0,0,0,1.41,1,9,0,0,benign
31100,2,0,200,15,4135,0,0,0,0,0,0,4.47,0,23,1,0,benign
0,3,1,304,38,1870,0,0,0,0,0,0,3.94,0,22,1,0,benign
0,2,1,200,22,7526,0,0,0,0,0,0,4.35,0,17,0,0,benign
0,4,1,304,17,7758,0,0,0,0,0,0,3.52,1,7,1,0,benign
100130,12,1,200,62,1515,0,0,1,0,1,1,1.62,0,5,1,1,command_injection
100111,14,0,200,28,9116,0,0,0,0,0,1,185.49,438,9,0,1,brute_force
31103,11,0,200,53,8713,1,0,0,0,1,1,0.9,0,10,0,1,sql_injection
100140,10,0,200,64,9859,0,0,0,0,0,1,1.5,0,7,1,1,file_inclusion
100101,12,0,200,53,14838,1,0,0,0,1,1,1.49,1,12,0,1,sql_injection
31100,1,1,301,22,7210,0,0,0,0,0,0,4.66,1,14,0,0,benign
0,0,1,304,22,6211,0,0,0,0,0,0,2.16,0,23,1,0,benign
0,1,0,200,22,4275,0,0,0,0,0,0,2.27,1,17,0,0,benign
31101,8,0,200,49,4784,0,1,0,0,0,0,8.34,0,1,1,1,xss
31101,10,1,302,28,11240,0,0,0,0,0,1,3.47,0,11,0,1,xss
31100,0,0,200,15,2614,0,0,0,0,0,0,0.22,1,14,0,0,benign
31101,4,1,301,15,2892,0,0,0,0,0,0,0.61,0,5,1,0,benign
31100,2,1,200,25,2900,0,0,0,0,0,0,2.83,1,19,1,0,benign
31101,12,1,302,49,7158,0,1,0,0,0,1,7.54,1,13,0,1,xss
31101,2,1,301,15,1897,0,0,0,0,0,0,1.32,0,20,1,0,benign
31100,3,1,200,22,6984,0,0,0,0,0,0,2.3,0,4,1,0,benign
100121,11,0,200,28,1753,0,0,0,0,0,1,5.22,0,12,0,1,xss
31101,0,1,304,6,7986,0,0,0,0,0,0,0.58,1,10,0,0,benign
31100,4,1,304,15,5816,0,0,0,0,0,0,1.71,0,0,1,0,benign
0,0,0,200,69,2608,0,0,0,0,0,0,4.61,0,14,0,0,benign
0,1,0,200,15,4052,0,0,0,0,0,0,3.67,0,19,1,0,benign
0,1,0,304,91,510,0,0,0,0,0,0,4.86,0,12,0,0,benign
31100,4,1,200,52,682,0,0,0,0,0,0,1.38,0,22,1,0,benign
31101,11,0,302,49,3631,0,1,0,0,0,0,0.8,0,20,1,1,xss
0,2,0,200,56,5561,0,0,0,0,0,0,1.19,0,12,0,0,benign
100101,13,0,500,59,4798,1,0,0,0,1,1,9.31,0,22,1,1,sql_injection
100110,14,0,200,28,1366,0,0,0,0,0,0,95.28,437,18,0,1,brute_force
31101,3,1,200,15,262,0,0,0,0,0,0,1.6,0,11,0,0,benign
31100,1,0,200,17,4292,0,0,0,0,0,0,2.19,1,1,1,0,benign
100130,12,1,200,62,10015,0,0,1,0,1,1,9.98,0,0,1,1,command_injection
31101,3,0,301,15,2921,0,0,0,0,0,0,1.96,0,5,1,0,benign
100110,14,0,200,28,5371,0,0,0,0,0,1,293.68,74,0,1,1,brute_force
31120,12,0,200,64,8700,0,0,0,0,0,1,9.82,0,10,0,1,file_inclusion
31120,10,0,500,64,6065,0,0,0,0,0,1,8.16,0,19,1,1,file_inclusion
100110,12,0,200,28,5370,0,0,0,0,0,1,75.22,186,11,0,1,brute_force
100100,14,0,500,59,12081,1,0,0,0,1,0,8.23,1,16,0,1,sql_injection
100111,12,0,200,28,8946,0,0,0,0,0,1,80.03,120,0,1,1,brute_force
100121,12,1,302,49,8581,0,1,0,0,0,1,1.92,1,18,0,1,xss
0,1,0,200,70,7529,0,0,0,0,0,0,3.03,0,9,0,0,benign
100110,13,0,200,28,12014,0,0,0,0,0,1,203.64,434,13,0,1,brute_force
100121,12,0,302,81,14671,0,1,0,0,1,0,0.89,0,4,1,1,xss
31101,2,1,301,15,445,0,0,0,0,0,0,1.68,0,2,1,0,benign
100110,11,0,200,28,1436,0,0,0,0,0,1,198.56,27,19,1,1,brute_force
31103,12,0,200,50,10863,1,0,0,0,0,1,7.15,0,14,0,1,sql_injection
31103,14,0,200,57,12703,1,0,0,0,0,1,5.38,0,10,0,1,sql_injection
31108,12,1,200,51,14071,0,0,1,0,1,1,2.07,0,2,1,1,command_injection
100140,10,0,200,53,7273,0,0,1,1,0,1,1.71,0,9,0,1,file_inclusion
31101,4,0,200,25,3528,0,0,0,0,0,0,1.48,0,13,0,0,benign
0,2,1,200,6,4013,0,0,0,0,0,0,0.25,0,9,0,0,benign
0,3,1,200,15,7833,0,0,0,0,0,0,3.86,0,1,1,0,benign
0,4,1,200,17,2711,0,0,0,0,0,0,1.23,0,21,1,0,benign
0,4,0,304,15,6071,0,0,0,0,0,0,2.35,0,8,0,0,benign
31103,14,0,500,59,14097,1,0,0,0,1,1,4.35,0,21,1,1,sql_injection
100101,13,0,200,50,3967,1,0,0,0,0,0,3.29,1,21,1,1,sql_injection
31100,3,0,301,15,356,0,0,0,0,0,0,1.2,0,2,1,0,benign
31101,3,1,304,15,885,0,0,0,0,0,0,4.07,0,13,0,0,benign
31101,1,1,200,15,7069,0,0,0,0,0,0,1.37,0,9,0,0,benign
100101,13,0,200,57,12734,1,0,0,0,0,1,6.07,1,7,1,1,sql_injection
100110,12,0,200,28,11741,0,0,0,0,0,1,173.45,261,12,0,1,brute_force
31100,0,1,200,25,4678,0,0,0,0,0,0,0.49,0,11,0,0,benign
0,4,1,304,15,5382,0,0,0,0,0,0,1.08,0,15,0,0,benign
0,0,0,304,22,5802,0,0,0,0,0,0,2.5,0,7,1,0,benign
31100,0,1,301,15,5245,0,0,0,0,0,0,0.89,1,19,1,0,benign
31100,4,0,301,15,737,0,0,0,0,0,0,4.36,0,21,1,0,benign
31120,12,0,200,53,2053,0,0,1,1,0,1,1.8,0,4,1,1,file_inclusion
31101,3,0,200,15,3004,0,0,0,0,0,0,1.62,0,19,1,0,benign
31101,4,0,200,15,4725,0,0,0,0,0,0,0.95,0,1,1,0,benign
0,0,0,200,17,441,0,0,0,0,0,0,1.58,1,8,0,0,benign
31101,4,0,200,6,3988,0,0,0,0,0,0,0.71,0,22,1,0,benign
0,1,0,304,15,5246,0,0,0,0,0,0,2.67,0,15,0,0,benign
31101,0,1,304,15,3374,0,0,0,0,0,0,4.34,0,3,1,0,benign
31101,0,1,301,65,2650,0,0,0,0,0,0,4.87,0,10,0,0,benign
100120,11,0,200,28,2141,0,0,0,0,0,1,4.93,1,6,1,1,xss
100140,11,0,500,53,957,0,0,1,1,0,1,2.26,0,21,1,1,file_inclusion
31100,4,1,200,22,4326,0,0,0,0,0,0,4.66,1,11,0,0,benign
0,0,0,200,25,4365,0,0,0,0,0,0,4.35,0,21,1,0,benign
100130,13,1,200,51,2383,0,0,1,0,1,1,3.07,0,23,1,1,command_injection
100111,10,0,200,28,6916,0,0,0,0,0,1,158.39,381,13,0,1,brute_force
31120,10,0,200,64,5667,0,0,0,0,0,1,2.81,1,13,0,1,file_inclusion
31103,11,0,200,57,3027,1,0,0,0,0,1,2.47,1,3,1,1,sql_injection
100121,12,1,302,49,1837,0,1,0,0,0,1,4.12,1,16,0,1,xss
0,4,0,301,23,3860,0,0,0,0,0,1,4.58,1,8,0,0,benign
31108,14,1,200,62,11665,0,0,1,0,1,1,9.14,1,16,0,1,command_injection
31100,0,0,200,77,5751,0,0,0,0,0,1,3.54,0,6,1,0,benign
0,0,0,301,25,3390,0,0,0,0,0,0,2.75,0,6,1,0,benign
100121,12,1,302,81,1709,0,1,0,0,1,1,9.43,0,21,1,1,xss
100120,8,1,200,28,12857,0,0,0,0,0,1,2.41,0,4,1,1,xss
31120,11,0,200,53,14661,0,0,1,1,0,1,1.91,1,1,1,1,file_inclusion
100110,14,0,200,28,4453,0,0,0,0,0,1,135.14,166,0,1,1,brute_force
31100,4,1,200,15,7098,0,0,0,0,0,0,2.75,0,12,0,0,benign
100101,11,0,500,50,4909,1,0,0,0,0,1,4.43,0,11,0,1,sql_injection
100130,11,1,200,62,13936,0,0,1,0,1,1,6.98,0,8,0,1,command_injection
31103,13,0,200,53,9032,1,0,0,0,1,0,9.16,1,0,1,1,sql_injection
31120,7,0,200,53,12184,0,0,1,1,0,1,1.1,1,19,1,1,file_inclusion
0,1,1,200,22,5326,0,0,0,0,0,0,4.41,0,1,1,0,benign
31101,10,0,200,49,848,0,1,0,0,0,1,9.76,0,0,1,1,xss
31120,10,0,200,64,8014,0,0,0,0,0,1,8.54,0,16,0,1,file_inclusion
0,8,1,301,15,3353,0,0,0,0,0,0,1.22,0,5,1,0,benign
31108,13,1,200,51,10388,0,0,1,0,1,1,6.97,1,20,1,1,command_injection
31101,2,1,200,22,5063,0,0,0,0,0,1,3.1,0,8,0,0,benign
31100,3,0,200,22,3536,0,0,0,0,0,0,2.57,0,11,0,0,benign
31100,2,0,200,15,7079,0,0,0,0,0,0,0.92,1,20,1,0,benign
0,4,0,200,15,5108,0,0,0,0,0,0,3.51,0,14,0,0,benign
0,0,0,301,22,550,0,0,0,0,0,0,0.88,0,20,1,0,benign
31100,3,0,304,22,5566,0,0,0,0,0,0,1.21,0,18,0,0,benign
31101,4,1,200,23,2826,0,0,0,0,0,0,2.04,0,10,0,0,benign
31101,11,1,200,81,7215,0,1,0,0,1,1,7.13,1,0,1,1,xss
100111,11,0,200,28,4626,0,0,0,0,0,1,254.71,229,10,0,1,brute_force
100101,11,0,200,57,1929,1,0,0,0,0,1,4.91,1,15,0,1,sql_injection
31103,10,0,500,57,3245,1,0,0,0,0,1,6.89,1,17,0,1,sql_injection
100121,10,1,302,28,13164,0,0,0,0,0,1,8.08,1,23,1,1,xss
31100,0,0,200,15,3885,0,0,0,0,0,0,1.6,0,5,1,0,benign
31101,1,0,301,15,3612,0,0,0,0,0,0,1.33,0,11,0,0,benign
31101,0,0,200,15,3148,0,0,0,0,0,0,4.82,0,5,1,0,benign
31100,4,1,304,6,5434,0,0,0,0,0,0,2.54,0,20,1,0,benign
31101,4,0,200,15,5555,0,0,0,0,0,0,4.31,0,5,1,0,benign
31101,2,0,304,6,1607,0,0,0,0,0,0,3.53,1,20,1,0,benign
31101,2,0,304,6,3764,0,0,0,0,0,0,0.55,1,20,1,0,benign
31101,1,1,304,17,5013,0,0,0,0,0,0,2.3,0,22,1,0,benign
31100,2,1,200,15,7261,0,0,0,0,0,0,0.83,0,17,0,0,benign
100120,8,1,200,28,3179,0,0,0,0,0,1,9.51,0,18,0,1,xss
31108,13,1,200,62,10719,0,0,1,0,1,1,8.17,0,20,1,1,command_injection
0,4,1,200,6,1955,0,0,0,0,0,0,3.57,0,8,0,0,benign
100120,12,1,302,81,9647,0,1,0,0,1,1,2.51,1,8,0,1,xss
31100,1,0,304,17,5034,0,0,0,0,0,0,4.36,1,13,0,0,benign
100121,12,1,200,28,2305,0,0,0,0,0,1,5.39,0,15,0,1,xss
100130,11,1,200,62,14115,0,0,1,0,1,0,0.68,0,3,1,1,command_injection
31120,13,0,500,53,3108,0,0,1,1,0,0,6.05,0,11,0,1,file_inclusion
31101,2,0,301,6,5788,0,0,0,0,0,0,1.89,1,9,0,0,benign
31100,2,0,304,67,3573,0,0,0,0,0,0,2.25,1,21,1,0,benign
100111,13,0,200,28,14952,0,0,0,0,0,1,272.21,453,0,1,1,brute_force
31101,2,0,301,15,649,0,0,0,0,0,0,3.44,1,7,1,0,benign
31101,3,0,200,6,5607,0,0,0,0,0,0,0.86,0,4,1,0,benign
100100,13,0,200,57,7586,1,0,0,0,0,0,3.85,0,5,1,1,sql_injection
100121,12,0,302,81,11342,0,1,0,0,1,1,7.1,0,6,1,1,xss
5712,10,0,200,28,10851,0,0,0,0,0,1,102.54,49,18,0,1,brute_force
31101,2,1,200,22,2733,0,0,0,0,0,0,0.3,0,5,1,0,benign
31108,12,1,200,51,12048,0,0,1,0,1,1,3.01,0,21,1,1,command_injection
31100,3,1,200,15,6573,0,0,0,0,0,0,1.26,1,4,1,0,benign
31120,13,0,200,53,438,0,0,1,1,0,1,7.38,1,22,1,1,file_inclusion
0,4,1,200,25,7026,0,0,0,0,0,0,0.68,0,14,0,0,benign
31120,11,0,200,64,3411,0,0,0,0,0,1,3.75,0,1,1,1,file_inclusion
31100,4,0,200,15,6543,0,0,0,0,0,0,3.96,0,12,0,0,benign
31101,0,1,304,15,3901,0,0,0,0,0,0,4.48,0,22,1,0,benign
31103,12,0,500,59,918,1,0,0,0,1,0,2.83,0,11,0,1,sql_injection
31100,9,0,301,15,6519,0,0,0,0,0,0,2.85,0,6,1,0,benign
0,2,0,200,15,2714,0,0,0,0,0,0,3.34,0,19,1,0,benign
31108,11,1,200,62,6000,0,0,1,0,1,1,0.99,0,2,1,1,command_injection
31100,1,0,200,6,2404,0,0,0,0,0,0,2.72,1,20,1,0,benign
31100,1,1,200,23,2089,0,0,0,0,0,0,0.7,0,7,1,0,benign
0,3,0,200,15,4316,0,0,0,0,0,0,4.8,0,14,0,0,benign
100140,10,0,500,64,11350,0,0,0,0,0,1,8.22,0,11,0,1,file_inclusion
31101,2,0,304,47,3540,0,0,0,0,0,0,1.64,0,16,0,0,benign
31101,3,0,304,23,6500,0,0,0,0,0,0,1.02,1,23,1,0,benign
31100,2,0,200,15,490,0,0,0,0,0,0,1.73,0,6,1,0,benign
100140,10,0,500,64,1359,0,0,0,0,0,1,7.56,1,1,1,1,file_inclusion
31101,10,0,302,28,2360,0,0,0,0,0,1,6.08,1,14,0,1,xss
100111,14,0,200,28,11360,0,0,0,0,0,1,111.42,142,18,0,1,brute_force
31101,0,1,301,15,1431,0,0,0,0,0,0,4.45,1,23,1,0,benign
100100,10,0,200,50,3410,1,0,0,0,0,1,4.38,0,0,1,1,sql_injection
31100,0,0,200,82,5370,0,0,0,0,0,0,2.62,1,21,1,0,benign
0,3,0,200,17,1554,0,0,0,0,0,0,2.42,0,20,1,0,benign
100140,12,0,500,53,13717,0,0,1,1,0,1,5.89,0,0,1,1,file_inclusion
31100,4,1,200,66,7855,0,0,0,0,0,0,4.93,1,12,0,0,benign
31103,12,0,200,50,2366,1,0,0,0,0,1,6.28,0,2,1,1,sql_injection
100140,13,0,500,64,6089,0,0,0,0,0,1,7.37,0,7,1,1,file_inclusion
100111,11,0,200,28,6836,0,0,0,0,0,1,131.33,301,7,1,1,brute_force
31101,4,1,200,15,5815,0,0,0,0,0,0,3.47,0,9,0,0,benign
31120,13,0,200,53,7788,0,0,1,1,0,1,7.17,1,18,0,1,file_inclusion
31101,2,1,304,15,2233,0,0,0,0,0,0,1.72,0,20,1,0,benign
31101,12,0,302,49,3718,0,1,0,0,0,1,7.67,0,9,0,1,xss
31103,10,0,500,59,8217,1,0,0,0,1,1,9.67,0,17,0,1,sql_injection
0,0,0,301,54,6205,0,0,0,0,0,0,3.51,1,20,1,0,benign
31100,1,0,301,15,5610,0,0,0,0,0,0,1.65,1,2,1,0,benign
100140,10,0,200,53,5075,0,0,1,1,0,1,5.87,0,22,1,1,file_inclusion
100111,11,0,200,28,14763,0,0,0,0,0,1,205.57,38,4,1,1,brute_force
100120,9,0,200,49,12898,0,1,0,0,0,1,8.9,0,2,1,1,xss
5712,12,0,200,28,13324,0,0,0,0,0,1,232.22,298,20,1,1,brute_force
0,4,0,200,15,5972,0,0,0,0,0,0,4.63,0,21,1,0,benign
0,3,0,200,25,6802,0,0,0,0,0,0,0.54,0,20,1,0,benign
0,4,1,200,22,3788,0,0,0,0,0,0,0.31,1,12,0,0,benign
31100,3,1,200,22,1747,0,0,0,0,0,0,0.37,0,11,0,0,benign
31100,3,1,304,22,7785,0,0,0,0,0,0,4.23,1,3,1,0,benign
100100,12,0,200,53,5432,1,0,0,0,1,0,2.29,0,3,1,1,sql_injection
31120,10,0,200,53,8457,0,0,1,1,0,1,2.32,0,6,1,1,file_inclusion
100100,11,0,500,59,12720,1,0,0,0,1,1,8.13,0,23,1,1,sql_injection
31101,0,0,200,15,3973,0,0,0,0,0,0,0.4,1,2,1,0,benign
100120,10,0,200,28,2349,0,0,0,0,0,1,2.82,0,3,1,1,xss
5712,10,0,200,28,4611,0,0,0,0,0,1,282.95,343,23,1,1,brute_force
31101,2,1,200,6,534,0,0,0,0,0,0,0.44,0,4,1,0,benign
100121,11,1,200,49,1712,0,1,0,0,0,1,1.03,0,8,0,1,xss
31100,4,0,304,17,5009,0,0,0,0,0,0,5.0,0,20,1,0,benign
31108,12,1,200,62,9935,0,0,1,0,1,1,1.15,1,13,0,1,command_injection
100101,11,0,200,53,1344,1,0,0,0,1,1,4.78,1,15,0,1,sql_injection
31101,0,1,200,23,4367,0,0,0,0,0,0,4.73,0,22,1,0,benign
0,0,1,200,23,3658,0,0,0,0,0,0,3.21,0,16,0,0,benign
31101,4,1,200,15,5668,0,0,0,0,0,0,4.8,1,7,1,0,benign
5712,10,0,200,28,4032,0,0,0,0,0,1,117.67,421,18,0,1,brute_force
31101,3,0,200,15,3560,0,0,0,0,0,0,1.61,0,17,0,0,benign
100140,12,0,500,53,10149,0,0,1,1,0,1,5.47,0,21,1,1,file_inclusion
0,4,0,200,6,1687,0,0,0,0,0,0,2.13,1,9,0,0,benign
0,4,0,301,15,987,0,0,0,0,0,0,4.32,0,2,1,0,benign
31101,4,1,304,17,1661,0,0,0,0,0,0,4.51,0,2,1,0,benign
100110,13,0,200,28,9571,0,0,0,0,0,1,77.38,80,5,1,1,brute_force
31108,12,1,200,62,14252,0,0,1,0,1,1,7.83,0,12,0,1,command_injection
31120,11,0,500,53,4919,0,0,1,1,0,1,1.85,0,12,0,1,file_inclusion
100101,10,0,200,50,7443,1,0,0,0,0,1,6.33,1,2,1,1,sql_injection
100130,13,1,200,51,9726,0,0,1,0,1,1,1.35,0,13,0,1,command_injection
100100,11,0,200,53,6657,1,0,0,0,1,0,3.76,1,11,0,1,sql_injection
100140,10,0,500,64,4188,0,0,0,0,0,1,1.73,0,14,0,1,file_inclusion
100121,11,1,200,49,9524,0,1,0,0,0,1,4.44,1,17,0,1,xss
31101,0,1,304,96,7685,0,0,0,0,0,0,0.85,0,7,1,0,benign
31101,3,0,200,15,2651,0,0,0,0,0,0,2.75,1,19,1,0,benign
100121,10,0,200,49,8104,0,1,0,0,0,1,0.57,0,21,1,1,xss
31100,4,1,301,23,3494,0,0,0,0,0,0,3.51,0,19,1,0,benign
0,3,0,304,15,1238,0,0,0,0,0,0,1.37,0,3,1,0,benign
31100,1,0,304,25,6986,0,0,0,0,0,0,0.35,0,12,0,0,benign
100121,10,1,302,28,7546,0,0,0,0,0,1,4.83,0,19,1,1,xss
31100,4,0,200,6,2479,0,0,0,0,0,0,1.18,0,21,1,0,benign
31100,2,0,301,6,7041,0,0,0,0,0,0,1.0,0,9,0,0,benign
100140,12,0,500,64,12446,0,0,0,0,0,1,8.23,0,8,0,1,file_inclusion
0,4,0,200,22,2748,0,0,0,0,0,0,2.94,0,6,1,0,benign
5712,13,0,200,28,8747,0,0,0,0,0,1,164.12,31,3,1,1,brute_force
31100,2,0,200,15,3761,0,0,0,0,0,0,1.86,0,4,1,0,benign
100140,13,0,500,53,12083,0,0,1,1,0,1,3.63,0,5,1,1,file_inclusion
31100,3,0,304,22,5231,0,0,0,0,0,0,1.9,0,2,1,0,benign
31101,4,1,304,15,2867,0,0,0,0,0,0,1.47,0,4,1,0,benign
5712,11,0,200,28,393,0,0,0,0,0,1,291.5,251,2,1,1,brute_force
31101,4,1,301,15,598,0,0,0,0,0,0,2.54,0,7,1,0,benign
31101,1,0,301,15,7646,0,0,0,0,0,0,3.32,0,22,1,0,benign
